business_name,telephone,business_page,category,website,street,locality,region,zipcode,latitude,longitude
Yeshiva Sharei Hayosher School,(718) 376-4555,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-sharei-hayosher-school-10239898,"Public Schools,Schools",,1334 Ocean Pkwy,Brooklyn,NY,11230,40.616103550000005,-73.9695518
Yeshiva University,(212) 960-5400,https://www.yellowpages.com/new-york-ny/mip/yeshiva-university-544142762,"Colleges & Universities,Schools",http://www.newschool.edu/connect,55 5th Ave Fl 6,New York,NY,10003,40.7127281,-74.0060152
Yeshiva Simchas Chaim,(718) 942-4666,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-simchas-chaim-479519429,"Public Schools,Schools,Elementary Schools",,2066 E 9th St,Brooklyn,NY,11223,40.5988218,-73.96252346948376
Ma'ayanot Yeshiva High School for Girls,(201) 833-4307,https://www.yellowpages.com/teaneck-nj/mip/maayanot-yeshiva-high-school-for-girls-5906014,Religious General Interest Schools,http://www.maayanot.org,1650 Palisade Ave Ste 1,Teaneck,NJ,7666,40.910966099999996,-73.99447595956315
Yeshiva of Staten Island,(845) 626-7256,https://www.yellowpages.com/kerhonkson-ny/mip/yeshiva-of-staten-island-17226740,"Colleges & Universities,Schools",,323 Granite Rd,Kerhonkson,NY,12446,41.7537255,-74.2746031
Yeshiva Derech Hatorah High,(347) 492-6611,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-derech-hatorah-high-481307542,Schools,https://www.ydh.org,321 Avenue N,Brooklyn,NY,11230,40.614587650000004,-73.97120045
Yeshiva Sharei Hatzlucha,(718) 331-1430,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-sharei-hatzlucha-469811837,Schools,,5309 18th Ave,Brooklyn,NY,11204,40.62564285,-73.98325499504504
Congregation Yeshiva-Greater,(845) 362-8700,https://www.yellowpages.com/spring-valley-ny/mip/congregation-yeshiva-greater-538412195,Schools,,667 New Hempstead Rd,Spring Valley,NY,10977,41.150604,-74.048327
Yeshiva Tiferes Moshe,(845) 262-1280,https://www.yellowpages.com/monsey-ny/mip/yeshiva-tiferes-moshe-472483254,"Colleges & Universities,Schools,Religious General Interest Schools",http://www.yhbtm.org,38 College Rd,Monsey,NY,10952,41.118048,-74.05940368364077
Yeshivas Ahavas Isreal,(845) 292-4876,https://www.yellowpages.com/liberty-ny/mip/yeshivas-ahavas-isreal-15906395,"Tutoring,Educational Services,Educational Consultants",,73 Old Monticello Rd,Liberty,NY,12754,41.77879202336175,-74.72385584616234
Yeshiva Sholom Shachna,(718) 253-1664,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-sholom-shachna-484976925,Colleges & Universities,http://yeshivasholomshachna.com,401 Elmwood Ave,Brooklyn,NY,11230,40.6275447,-73.97334925108652
Yeshiva Of Great Mons,(845) 262-1992,https://www.yellowpages.com/monsey-ny/mip/yeshiva-of-great-mons-514379719,Schools,,133 Route 59,Monsey,NY,10952,41.118048,-74.05940368364077
Yeshiva Medrash L'man Achai,(718) 225-4003,https://www.yellowpages.com/oakland-gardens-ny/mip/yeshiva-medrash-lman-achai-9417935,Schools,,6745 215th St,Oakland Gardens,NY,11364,40.7493501,-73.7633501
Yeshiva Machzikei Hadas,(518) 226-0358,https://www.yellowpages.com/saratoga-springs-ny/mip/yeshiva-machzikei-hadas-2929860,Schools,,1 Veterans Way,Saratoga Springs,NY,12866,43.0917769,-73.76351327587315
Yeshiva D'monsey Rabbinical College,(845) 352-5852,https://www.yellowpages.com/monsey-ny/mip/yeshiva-dmonsey-rabbinical-college-22807397,"Colleges & Universities,Educational Services,Schools",,2 Roman Blvd,Monsey,NY,10952,41.1147443,-74.0652322
Yeshiva Shearith Hapletah - CLOSED,,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-shearith-hapletah-465605697,"Elementary Schools,Schools",,712 Bedford Ave,Brooklyn,NY,11206,40.7174046,-73.9570004
Yeshiva Chasan Sofer,(718) 853-8100,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-chasan-sofer-534499532,"Public Schools,Schools",,1705 49th St,Brooklyn,NY,11204,40.6293845,-73.982946
Yeshiva University,(212) 960-5400,https://www.yellowpages.com/bronx-ny/mip/yeshiva-university-481985987,Colleges & Universities,http://www.yuhsb.org,1300 Morris Park Ave,Bronx,NY,10461,40.851003,-73.844241
Yeshiva Ohr Shraga,(347) 350-5979,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-ohr-shraga-469165516,Schools,,1321 41st St,Brooklyn,NY,11218,40.6393233,-73.9866910607337
Yeshiva Vayuel Moshe O'satmar,(718) 438-7062,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-vayuel-moshe-osatmar-10169751,"Elementary Schools,Religious General Interest Schools,Schools",,1010 45th St,Brooklyn,NY,11219,40.641034,-73.9962303
Tshebiner Yeshiva Kohav,(718) 851-5474,https://www.yellowpages.com/brooklyn-ny/mip/tshebiner-yeshiva-kohav-462729370,Religious General Interest Schools,,1434 57th St,Brooklyn,NY,11219,40.62846545,-73.99369475346509
Yeshiva Shaarei Tzion Elem,(732) 235-0042,https://www.yellowpages.com/piscataway-nj/mip/yeshiva-shaarei-tzion-elem-6112276,Public Schools,http://www.ystnj.org,51 Park Ave,Piscataway,NJ,8854,40.526827795918365,-74.48960181632654
Yeshiva Ateret Torah,(718) 375-2556,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-ateret-torah-497835463,"Public Schools,Schools",,1627 E 10th St,Brooklyn,NY,11223,40.6091323,-73.96298334767468
Yeshiva Yesode Hatorah,(718) 388-0023,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-yesode-hatorah-11276164,Schools,,195 Wilson St,Brooklyn,NY,11211,40.7070387,-73.96017725
Yeshiva University - Mazer School of Talmudic Studies,(212) 960-5400,https://www.yellowpages.com/new-york-ny/mip/yeshiva-university-mazer-school-of-talmudic-studies-463051498,Religious General Interest Schools,http://www.yu.edu/academics/torah-studies/myp,515 W 185th St Suite 632,New York,NY,10033,40.7587979,-73.9623427
Yeshiva Ohr Yisroel,(845) 292-8129,https://www.yellowpages.com/parksville-ny/mip/yeshiva-ohr-yisroel-11407855,"Public Schools,Schools,Elementary Schools",,249 Anderson Rd,Parksville,NY,12768,41.8554576,-74.7595057
Yeshiva Of Staten Island,(212) 267-2955,https://www.yellowpages.com/new-york-ny/mip/yeshiva-of-staten-island-4895736,Schools,,145 E Broadway,New York,NY,10002,40.71376955,-73.99110906715407
Yeshiva Shar Yisochar,(718) 261-3349,https://www.yellowpages.com/rego-park-ny/mip/yeshiva-shar-yisochar-479552249,,,6620 Thornton Pl,Rego Park,NY,11374,40.72341042857143,-73.85810014285714
Yeshiva University High School for Boys,(212) 960-5337,https://www.yellowpages.com/new-york-ny/mip/yeshiva-university-high-school-for-boys-473124615,"Religious General Interest Schools,High Schools",http://www.yuhsb.org,2540 Amsterdam AVE,New York,NY,10033,40.8517491,-73.9286950471292
Yeshivas Ahavas Israel Boys,(718) 388-0848,https://www.yellowpages.com/brooklyn-ny/mip/yeshivas-ahavas-israel-boys-460223979,"Public Schools,Religious General Interest Schools,Schools",,2 Lee Ave,Brooklyn,NY,11211,40.7028415,-73.9569086
Yeshiva Beth Joseph Tzwi Camp - CLOSED,(845) 794-0619,https://www.yellowpages.com/monticello-ny/mip/yeshiva-beth-joseph-tzwi-camp-477214398,Private Schools (K-12),,104 Waverly Ave,Monticello,NY,12701,41.64514594213403,-74.67361246409502
Yeshiva Shaare Rahamim,(718) 951-9444,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-shaare-rahamim-29307651,Religious General Interest Schools,,1244 E 7th St,Brooklyn,NY,11230,40.6205736,-73.96866275
Gedolah Yeshiva,(201) 833-7601,https://www.yellowpages.com/teaneck-nj/mip/gedolah-yeshiva-510500474,"Colleges & Universities,Schools",,126 W Englewood Ave,Teaneck,NJ,7666,40.900323666666665,-74.00438366666667
Yeshiva Tehila L'dovid,(718) 645-4667,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-tehila-ldovid-453420274,Schools,,1714 E 17th St,Brooklyn,NY,11229,40.60801765,-73.95650790449933
Yeshiva Beth David,(845) 352-3100,https://www.yellowpages.com/monsey-ny/mip/yeshiva-beth-david-17153650,Schools,http://yeshivanet.com,22 W Maple Ave,Monsey,NY,10952,41.115528,-74.073239
Yeshiva Gedolah Tefereth Shmuel,(718) 633-0349,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-gedolah-tefereth-shmuel-543029281,Schools,,1437 54th St,Brooklyn,NY,11219,40.63046715,-73.99165017413833
Yeshiva Machzikei,(347) 442-5772,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-machzikei-470039702,"Public Schools,Schools",,4001 16th Ave,Brooklyn,NY,11218,40.63581515,-73.98016446887618
Yeshiva Mesivta Arugath Habosem,(347) 689-9752,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-mesivta-arugath-habosem-12430273,Schools,,287 Heyward St,Brooklyn,NY,11206,40.701946,-73.955724
Yeshiva University,(212) 960-5400,https://www.yellowpages.com/new-york-ny/mip/yeshiva-university-535073013,,https://www.yu.edu,1300 Park Ave,New York,NY,10029,40.734298,-73.68322673188987
Yeshiva Ohel Torah,(718) 234-3066,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-ohel-torah-475215528,Schools,,6301 17th ave,brooklyn,NY,11204,40.621467,-73.991332
Yeshivas Wiznitz Beth Israel,(718) 972-7555,https://www.yellowpages.com/brooklyn-ny/mip/yeshivas-wiznitz-beth-israel-6086985,Social Service Organizations,,5316 New Utrecht Ave,Brooklyn,NY,11219,40.6328778,-73.99552639814814
The Hampton Synag - CLOSED,,https://www.yellowpages.com/westhampton-beach-ny/mip/the-hampton-synag-1530920,"Religious Organizations,Synagogues",,13 Brook Rd,Westhampton Beach,NY,11978,40.81453335,-72.64524973321629
Yeshiva Mestiva Chernobil,(718) 436-4422,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-mestiva-chernobil-475954259,"Public Schools,Schools",http://www.yumuseum.org,1217 41st St,Brooklyn,NY,11218,40.6407005,-73.98898879896716
Yeshiva Karlin Stolin,(718) 305-5992,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-karlin-stolin-469775519,"Elementary Schools,Schools",,1552 39th St,Brooklyn,NY,11218,40.63698445,-73.98069686908134
Yeshiva Beth Joseph Zvi Sushinsky,(718) 435-2144,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-beth-joseph-zvi-sushinsky-519731237,Schools,,1462 38th St,Brooklyn,NY,11218,40.6386924,-73.98203913540706
Yeshiva Ketana Of Manhattan,(212) 769-1790,https://www.yellowpages.com/new-york-ny/mip/yeshiva-ketana-of-manhattan-2930163,"Private Schools (K-12),Preschools & Kindergarten,Schools",http://www.ykom.net,346 W 89th St,New York,NY,10024,40.7913948,-73.9785759
Yeshiva,(718) 793-8500,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-8905524,Public Schools,http://www.ycqweb.com,86 Hewes St,Brooklyn,NY,11249,40.70173765,-73.96015166569119
Yeshiva Mesivta Menachem,(914) 274-8777,https://www.yellowpages.com/hastings-on-hudson-ny/mip/yeshiva-mesivta-menachem-544387653,Churches & Places of Worship,,49 Jackson Ave,Hastings On Hudson,NY,10706,40.98670512772818,-73.86076856440866
Yeshiva Derech Hatorah,(718) 258-4441,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-derech-hatorah-2949537,Educational Services,http://www.ydh.org,2810 Nostrand Ave,Brooklyn,NY,11229,40.615341,-73.94514552047005
Yeshiva Ch San Sofer,(718) 236-1171,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-ch-san-sofer-1613226,Internet Products & Services,,1876 50th St,Brooklyn,NY,11204,40.626813902439025,-73.98018797560977
Yeshiva Ohr Naftuli,(845) 784-4020,https://www.yellowpages.com/new-windsor-ny/mip/yeshiva-ohr-naftuli-495389773,"Social Service Organizations,Community Organizations,Human Services Organizations",http://www.ohrnaftoli.org,701 Blooming Grove Tpke,New Windsor,NY,12553,41.457371,-74.047769
Yeshiva & Mesifta Maharyats Margareten,(718) 851-3552,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-mesifta-maharyats-margareten-11704023,Religious General Interest Schools,,5402 14th Ave,Brooklyn,NY,11219,40.6309796,-73.99319133555858
Yeshiva Letzirim Inc,(845) 292-0026,https://www.yellowpages.com/liberty-ny/mip/yeshiva-letzirim-inc-496815648,,,85 Ferndale Loomis Rd,Liberty,NY,12754,41.778535,-74.758554
Yeshiva Bnos Ahavas Israel Inc,(718) 486-8937,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-bnos-ahavas-israel-inc-460223972,Schools,,2 Lee Ave,Brooklyn,NY,11211,40.7028415,-73.9569086
Yeshiva Ohr Moleh Koson,(718) 972-4078,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-ohr-moleh-koson-2019072,"Public Schools,Schools",,1383 44th St,Brooklyn,NY,11219,40.6367895,-73.9872928
Yeshiva Farms Settlement Schools,(914) 666-8402,https://www.yellowpages.com/mount-kisco-ny/mip/yeshiva-farms-settlement-schools-6760537,"Public Schools,Schools",,Pinesbridge Rd,Mount Kisco,NY,10549,41.2042616,-73.7270761
Yeshiva Ohel Shmuel,(718) 218-8211,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-ohel-shmuel-459271889,Schools,,207 Ross St Ste A,Brooklyn,NY,11211,40.6501038,-73.9495823
Yeshiva University,(646) 833-7451,https://www.yellowpages.com/new-york-ny/mip/yeshiva-university-535600498,Colleges & Universities,http://www.yumuseum.org,15 E 11th St,New York,NY,10003,40.733932,-73.99419546769447
Shatnes Of Yeshiva Mikdash Melech,(718) 421-6795,https://www.yellowpages.com/brooklyn-ny/mip/shatnes-of-yeshiva-mikdash-melech-512560745,"Churches & Places of Worship,Catholic Churches",,1586 Coney Island Ave,Brooklyn,NY,11230,40.6187465,-73.9643925
Congregation Yeshiva Beis Chaya Mushka,(718) 756-0770,https://www.yellowpages.com/brooklyn-ny/mip/congregation-yeshiva-beis-chaya-mushka-479789937,Religious General Interest Schools,,1505 Carroll St,Brooklyn,NY,11213,40.666532764705885,-73.93734864705883
Yeshiva Mishknols Lavir Yakov Inc,(845) 357-3949,https://www.yellowpages.com/hillburn-ny/mip/yeshiva-mishknols-lavir-yakov-inc-3458720,,,225 Route 17,Hillburn,NY,10931,41.1239845,-74.1693119
Yeshiva University,(212) 960-5400,https://www.yellowpages.com/new-york-ny/mip/yeshiva-university-462463629,"Colleges & Universities,Schools",http://www.yu.edu,245 Lexington Ave,New York,NY,10016,40.74666525,-73.97921637928869
Yeshiva Gedolah Of Midwood,(718) 853-2400,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-gedolah-of-midwood-462984993,"Public Schools,Schools",,592 E 3rd St,Brooklyn,NY,11218,40.63778995,-73.9766018
Yeshivas Ohr Hachaim,(718) 544-9462,https://www.yellowpages.com/flushing-ny/mip/yeshivas-ohr-hachaim-4796749,"Synagogues,Churches & Places of Worship",http://www.touro.edu,14161 71st Ave,Flushing,NY,11367,40.7654301,-73.8174291
Yeshivas Be'er Yitzchok,(908) 354-6057,https://www.yellowpages.com/elizabeth-nj/mip/yeshivas-beer-yitzchok-19624563,Colleges & Universities,http://www.elizabethkollel.org,1391 North Ave,Elizabeth,NJ,7208,40.6639916,-74.2107006
Mirrer Yeshiva Educational Institute,(718) 645-0536,https://www.yellowpages.com/brooklyn-ny/mip/mirrer-yeshiva-educational-institute-16103580,"Colleges & Universities,Religious General Interest Schools,Industrial, Technical & Trade Schools",,1791 Ocean Pkwy # 5,Brooklyn,NY,11223,40.6501038,-73.9495823
Yeshiva Toldos Yakov Yosef,(845) 354-0270,https://www.yellowpages.com/spring-valley-ny/mip/yeshiva-toldos-yakov-yosef-10281857,"Messianic Synagogues,Synagogues,Churches & Places of Worship",,38 Washington Ave,Spring Valley,NY,10977,41.1379461,-74.0307242
Yeshiva Marbeatze Torah,(718) 336-7887,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-marbeatze-torah-15467032,,,1719 Avenue P,Brooklyn,NY,11229,40.610099,-73.961373
Yeshiva Darchei Menachen - CLOSED,,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-darchei-menachen-18347798,"Elementary Schools,Schools",,825 Eastern Pkwy,Brooklyn,NY,11213,40.66977715,-73.94091492420273
Salem Hyde Pre-K,(315) 435-4242,https://www.yellowpages.com/syracuse-ny/mip/salem-hyde-pre-k-462799306,Public Schools,,450 Durston Ave,Syracuse,NY,13203,43.07043055,-76.12687328491333
Yeshiva Ohr Eliezer,(631) 654-9284,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-ohr-eliezer-28964641,Schools,,2115 Benson Ave,Brooklyn,NY,11214,40.6014692,-73.997080399824
Yeshiva Kesser Torah,(718) 263-9698,https://www.yellowpages.com/flushing-ny/mip/yeshiva-kesser-torah-469323430,Clergy,http://yeshivakessertorah.org,14736 69th Rd,Flushing,NY,11367,40.7654301,-73.8174291
Yeshiva Michas Yehuda Stitchin,(888) 793-7448,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-michas-yehuda-stitchin-503210330,Business Coaches & Consultants,,3720 14th Ave,Brooklyn,NY,11218,40.6401802,-73.9833724
Yeshiva Of Kings Bay,(718) 646-8500,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-of-kings-bay-7108948,Camps-Recreational,,2611 Avenue Z,Brooklyn,NY,11235,40.5893765,-73.94314544402306
Yeshiva Beth Moshe,(718) 972-6111,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-beth-moshe-13757970,Colleges & Universities,,1021 42nd St,Brooklyn,NY,11219,40.64272845,-73.99391013379551
Yeshiva Farm Settlement,(914) 241-1093,https://www.yellowpages.com/mount-kisco-ny/mip/yeshiva-farm-settlement-3181896,"Colleges & Universities,Schools",,20 Tora Rd,Mount Kisco,NY,10549,41.2042616,-73.7270761
Yeshiva Chasan Sofer,(718) 853-8100,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-chasan-sofer-4924415,Nursery Schools,,1705 E 49th St,Brooklyn,NY,11234,40.620147522222226,-73.92791067777777
Yeshiva Nesivos Chaim,(718) 633-4760,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-nesivos-chaim-11979445,Public Schools,,215 Avenue F,Brooklyn,NY,11218,40.6336172,-73.97593264412744
Beth El Congregation,(315) 265-7025,https://www.yellowpages.com/potsdam-ny/mip/beth-el-congregation-1324258,"Religious Organizations,Synagogues,Churches & Places of Worship",http://bethelcongregation.org,81 Market St,Potsdam,NY,13676,44.673654,-74.986975
Gerer Yeshiva,(718) 854-8777,https://www.yellowpages.com/brooklyn-ny/mip/gerer-yeshiva-15212662,"Public Schools,Schools,Religious General Interest Schools",,5407 16th Ave,Brooklyn,NY,11204,40.62788965,-73.98837181142858
Joseph S. Gruss Yeshiva High School,(718) 375-0900,https://www.yellowpages.com/brooklyn-ny/mip/joseph-s-gruss-yeshiva-high-school-482825179,Religious General Interest Schools,,1904 Avenue N,Brooklyn,NY,11230,40.615975999999996,-73.9555741632653
Yeshiva Gedolah Ohr Yisroel,(718) 963-4200,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-gedolah-ohr-yisroel-5030709,"Public Schools,Schools",,281 Rutledge St,Brooklyn,NY,11211,40.7047497,-73.95325103679573
Yeshiva Farm Settlement,(718) 963-1800,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-farm-settlement-4249649,Schools,,163 Rodney St,Brooklyn,NY,11211,40.70517375,-73.96012832233268
Yeshiva Yesodei Hachaim,(718) 336-5647,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-yesodei-hachaim-481591161,Religious General Interest Schools,,1326 Ocean Pkwy,Brooklyn,NY,11230,40.616237100000006,-73.96958005239779
Yeshiva Gedolah Zichron Leyma,(908) 258-7396,https://www.yellowpages.com/union-nj/mip/yeshiva-gedolah-zichron-leyma-524593851,"Colleges & Universities,Schools",http://www.yzl.edu,2031 Vauxhall Rd,Union,NJ,7083,40.699017554932254,-74.26845174435766
Yeshiva University,(718) 430-3552,https://www.yellowpages.com/bronx-ny/mip/yeshiva-university-13259273,Apartments,http://yu.edu,1935 Eastchester Rd,Bronx,NY,10461,40.851831857142855,-73.84403095918368
Yeshiva Bonim Lamokom,(718) 693-9032,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-bonim-lamokom-7127198,"Private Schools (K-12),Schools",http://bonimlamokomauction.org,425 E 9th St,Brooklyn,NY,11218,40.63812055,-73.96935280023524
Yeshiva Ohr Chaim,(718) 658-7066,https://www.yellowpages.com/richmond-hill-ny/mip/yeshiva-ohr-chaim-820998,"Public Schools,Elementary Schools,Schools",,8606 135th St,Richmond Hill,NY,11418,40.6994253,-73.8309672
Yeshiva Jesode Hatorah,(718) 388-1139,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-jesode-hatorah-472858692,"Public Schools,Schools,Elementary Schools",,563 Bedford Ave,Brooklyn,NY,11211,40.7041916,-73.9609452
Yeshiva Gedola Rabbincal,(203) 777-7343,https://www.yellowpages.com/new-haven-ct/mip/yeshiva-gedola-rabbincal-470405351,,,367 Ellsworth Ave,New Haven,CT,6511,41.32009647560064,-72.94653565644272
Congregation Camp Divrie Yoel Of Yeshiva Gedola D'satmar,(347) 423-9176,https://www.yellowpages.com/brooklyn-ny/mip/congregation-camp-divrie-yoel-of-yeshiva-gedola-dsatmar-485098278,Public Schools,,191 Rodney St,Brooklyn,NY,11211,40.70576575,-73.95921096836734
Yeshiva Beth Jpseph Zvi,(718) 522-2811,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-beth-jpseph-zvi-472921497,"Public Schools,Schools",,910 Bedford Ave,Brooklyn,NY,11205,40.693436649999995,-73.95624451565449
Yeshiva Bais Sholom,(718) 495-2106,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-bais-sholom-457194218,"Synagogues,Religious General Interest Schools",,9102 Church Ave,Brooklyn,NY,11236,40.6532388,-73.9187388957265
Yeshiva Bobov Bnei Zion,(845) 425-4041,https://www.yellowpages.com/monsey-ny/mip/yeshiva-bobov-bnei-zion-459579680,Religious Organizations,http://www.boboveryeshivabneizion.com,88 Grove St,Monsey,NY,10952,41.1103381482668,-74.07727642241103
Yeshiva Beth Abraham-Jersalem,(212) 819-0355,https://www.yellowpages.com/new-york-ny/mip/yeshiva-beth-abraham-jersalem-3567243,Schools,,73 W 47th St,New York,NY,10036,40.758021400000004,-73.9813011
Congregation Yeshiva Of Greater Monsey Inc,(845) 362-7700,https://www.yellowpages.com/suffern-ny/mip/congregation-yeshiva-of-greater-monsey-inc-504548350,"Public Schools,Schools",,70 Wesley Chapel Rd,Suffern,NY,10901,41.1151372,-74.1493948
Yeshiva Rambam,(718) 338-6918,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-rambam-475878147,Schools,http://yeshivarambam.org,60 W End Ave,Brooklyn,NY,11235,40.5801893,-73.9538790860121
Yeshiva Ohel Shaim,(718) 386-2663,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-ohel-shaim-28766547,,,188 Hewes St,Brooklyn,NY,11211,40.7037891,-73.95687718476378
Yeshiva Tiferes Elimelech,(718) 854-3062,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-tiferes-elimelech-12337374,"Public Schools,Schools,Private Schools (K-12)",,4407 12th Ave,Brooklyn,NY,11219,40.638792499999994,-73.99141359407716
Skver Yeshiva Brooklyn,(718) 853-4349,https://www.yellowpages.com/brooklyn-ny/mip/skver-yeshiva-brooklyn-465541809,Religious General Interest Schools,,1321 42nd St,Brooklyn,NY,11219,40.63869459183673,-73.98744724489795
Yeshiva Of Flatbush Inc,(718) 421-1425,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-of-flatbush-inc-7182411,"Public Schools,Government Offices,Schools",http://www.flatbush.org/contact.aspx,919 E 10th St,Brooklyn,NY,11230,40.6267076,-73.9663998
Yeshiva Toras Halacha,(516) 668-1908,https://www.yellowpages.com/flushing-ny/mip/yeshiva-toras-halacha-545095020,,https://www.yeshivatorashalacha.org,7003 147th St,Flushing,NY,11367,40.758867,-73.816864
Yeshiva Mercaz Hatorah of Belle Harbor,(718) 474-3064,https://www.yellowpages.com/rockaway-park-ny/mip/yeshiva-mercaz-hatorah-of-belle-harbor-10995198,"Public Schools,Schools",http://www.ymhbh.com,12405 Rockaway Beach Blvd,Rockaway Park,NY,11694,40.5791448,-73.8392792
