business_name,telephone,business_page,category,website,street,locality,region,zipcode,latitude,longitude
Congregation Stl Shaare Torah,(516) 482-2290,https://www.yellowpages.com/great-neck-ny/mip/congregation-stl-shaare-torah-29608824,"Synagogues,Churches & Places of Worship",https://www.shaaretorah.com,35 N Station Plz,Great Neck,NY,11021,40.787616430826006,-73.72644935627787
Council Of Jewish Organization,(718) 720-4047,https://www.yellowpages.com/staten-island-ny/mip/council-of-jewish-organization-8629993,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.cojosi.com,984 Post Ave,Staten Island,NY,10302,40.632266,-74.1334744
Beth Te Chiah Inc,(718) 297-4472,https://www.yellowpages.com/jamaica-ny/mip/beth-te-chiah-inc-462685981,Synagogues,https://www.bethtechiah.org,16805 Linden Blvd,Jamaica,NY,11434,40.6853801,-73.7971509
Upper Midtown Chabad,(212) 758-3770,https://www.yellowpages.com/new-york-ny/mip/upper-midtown-chabad-486682449,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.chabadsutton.org,409 E 58th St,New York,NY,10022,40.7588822,-73.96175249999999
Congregation of New Square,(845) 354-6176,https://www.yellowpages.com/spring-valley-ny/mip/congregation-of-new-square-7362173,"Synagogues,Religious Organizations",,10 Jefferson Ave,Spring Valley,NY,10977,41.1130231,-74.0437839
The Everett Jewish Life Center,(716) 357-2077,https://www.yellowpages.com/chautauqua-ny/mip/the-everett-jewish-life-center-504627393,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.jewishcenterchautauqua.org,36 Massey Ave,Chautauqua,NY,14722,42.2061053,-79.4660924
Cong Mikveh Shaarei Zion,(718) 338-3545,https://www.yellowpages.com/brooklyn-ny/mip/cong-mikveh-shaarei-zion-10420700,"Synagogues,Religious Organizations,Churches & Places of Worship",,3210 Kings Hwy,Brooklyn,NY,11234,40.6176797,-73.94276253174101
Adat Chaim Messianic Synagogue,(845) 340-4344,https://www.yellowpages.com/lake-katrine-ny/mip/adat-chaim-messianic-synagogue-459617471,"Synagogues,Messianic Synagogues,Churches & Places of Worship",http://adatchaim.net,71 Old Kings Hwy,Lake Katrine,NY,12449,41.988841,-73.99046231543329
Temple Sinai Nursery School,(516) 621-6800,https://www.yellowpages.com/roslyn-heights-ny/mip/temple-sinai-nursery-school-455360355,"Synagogues,Churches & Places of Worship,Reform Synagogues",http://www.mysinai.org,425 Roslyn Rd,Roslyn Heights,NY,11577,40.7782234,-73.63668022550505
Beth Tephilah Synagogue,(518) 272-3182,https://www.yellowpages.com/troy-ny/mip/beth-tephilah-synagogue-2624213,Synagogues,,82 River St,Troy,NY,12180,42.72555666666666,-73.69528177777778
Messiah Chai,(845) 672-0325,https://www.yellowpages.com/port-jervis-ny/mip/messiah-chai-459512926,Synagogues,,30 Shin Hollow Rd,Port Jervis,NY,12771,41.3750937,-74.692663
Congregation Beth El Fairfield,(203) 374-5544,https://www.yellowpages.com/fairfield-ct/mip/congregation-beth-el-fairfield-15650377,"Synagogues,Churches & Places of Worship",http://www.congbethel.net,1200 Fairfield Woods Rd,Fairfield,CT,6825,41.1878232,-73.2511838
Metropolitan Synagogue Of Ny,(212) 679-8580,https://www.yellowpages.com/new-york-ny/mip/metropolitan-synagogue-of-ny-537383688,Synagogues,,10 Park Ter E Apt 2d,New York,NY,10034,40.7587979,-73.9623427
Lincoln Park Jewish Center,(914) 965-7119,https://www.yellowpages.com/yonkers-ny/mip/lincoln-park-jewish-center-464819925,"Synagogues,Reform Synagogues,Churches & Places of Worship",https://www.lpjc.org,311 Central Park Ave Ste 1,Yonkers,NY,10704,40.9312099,-73.8987469
Mikvah-Ritualarium,(718) 798-6173,https://www.yellowpages.com/bronx-ny/mip/mikvah-ritualarium-4799471,Synagogues,,708 Mace Ave,Bronx,NY,10467,40.863025300000004,-73.86697034001399
Jewish Ceremonies,(914) 720-8509,https://www.yellowpages.com/new-rochelle-ny/mip/jewish-ceremonies-451044370,Synagogues,http://www.jewish-ceremonies.com,41 Halcyon Ter,New Rochelle,NY,10801,40.92707181632653,-73.78300463265306
Congregation Rachnistivka,(718) 438-1015,https://www.yellowpages.com/brooklyn-ny/mip/congregation-rachnistivka-10524358,"Synagogues,Reform Synagogues,Churches & Places of Worship",,1164 45th St,Brooklyn,NY,11219,40.638847999999996,-73.99276578597058
Lchaim Mountain Inn A Jewish Retreat,(212) 765-3303,https://www.yellowpages.com/new-york-ny/mip/lchaim-mountain-inn-a-jewish-retreat-2330218,"Synagogues,Religious Organizations,Churches & Places of Worship",,426 W 58th St,New York,NY,10019,40.76879565,-73.98619011200176
Beth El Jewish Centr Of Flatbush,(718) 375-0120,https://www.yellowpages.com/brooklyn-ny/mip/beth-el-jewish-centr-of-flatbush-8047825,"Synagogues,Churches & Places of Worship",http://betheljewishcenter.org,1981 Homecrest Ave,Brooklyn,NY,11229,40.60123415,-73.95945777401451
Congregation Ahavath Chesed,(212) 724-8071,https://www.yellowpages.com/new-york-ny/mip/congregation-ahavath-chesed-29607231,"Synagogues,Conservative Synagogues,Churches & Places of Worship",http://ridniker.com,309 W 89th St,New York,NY,10024,40.791257099999996,-73.97707114584581
Congregation Boruch Yoel,(646) 741-2650,https://www.yellowpages.com/brooklyn-ny/mip/congregation-boruch-yoel-521995672,"Synagogues,Private Schools (K-12)",,1312 52nd St,Brooklyn,NY,11219,40.6329401,-73.99356297748612
First Congregation Anshe Sfard,(718) 436-4151,https://www.yellowpages.com/brooklyn-ny/mip/first-congregation-anshe-sfard-21570602,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.godaven.com/detail.asp?Id=16848,4502 14th Ave,Brooklyn,NY,11219,40.63601035,-73.98800294578467
Congregation Beth Sholom,(631) 587-5650,https://www.yellowpages.com/babylon-ny/mip/congregation-beth-sholom-5150094,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.congregationbethsholom.com,441 Deer Park Ave,Babylon,NY,11702,40.70443125,-73.32137190732044
Chabad Lubavitch,(718) 981-4001,https://www.yellowpages.com/staten-island-ny/mip/chabad-lubavitch-520305138,"Synagogues,Conservative Synagogues,Churches & Places of Worship",http://chabadsi.org,275 Martling Ave,Staten Island,NY,10314,40.6214857,-74.12351692663418
II Wan DO Hong In Bub Dan USA,(718) 359-8143,https://www.yellowpages.com/flushing-ny/mip/ii-wan-do-hong-in-bub-dan-usa-8778021,"Synagogues,Temples,Churches & Places of Worship",,16715 43rd Ave,Flushing,NY,11358,40.758677,-73.803272
Avenue R Sephardic Congregation,(718) 787-1139,https://www.yellowpages.com/brooklyn-ny/mip/avenue-r-sephardic-congregation-17053384,"Synagogues,Messianic Synagogues,Churches & Places of Worship",http://www.slcsynagogue.com,2208 Avenue S,Brooklyn,NY,11229,40.604183469387756,-73.95010136734695
Christian Science Reading Room,(212) 682-0165,https://www.yellowpages.com/new-york-ny/mip/christian-science-reading-room-5806547?lid=1002004373811,"Synagogues,Book Stores,Methodist Churches",,340 Madison Ave Rm 428,New York,NY,10173,40.7587979,-73.9623427
The Brotherhood Synagogue,(212) 674-0167,https://www.yellowpages.com/new-york-ny/mip/the-brotherhood-synagogue-11915759,"Synagogues,Churches & Places of Worship",http://brotherhoodsynagogue.org,78 W 11th St,New York,NY,10011,40.8431016,-73.42122982912778
Temple Sholom,(908) 889-4900,https://www.yellowpages.com/scotch-plains-nj/mip/temple-sholom-504535346,"Synagogues,Churches & Places of Worship,Religious Organizations",https://www.sholomnj.org,1925 Lake Ave,Scotch Plains,NJ,7076,40.621909550123256,-74.34442352842203
Coram Jewish Center Temple Beth Shalom,(631) 698-3939,https://www.yellowpages.com/coram-ny/mip/coram-jewish-center-temple-beth-shalom-2339029,"Synagogues,Churches & Places of Worship",http://www.yic.org,981 Old Town Rd,Coram,NY,11727,40.878637,-73.026554
Congregation B'nai Jacob,(718) 832-1266,https://www.yellowpages.com/brooklyn-ny/mip/congregation-bnai-jacob-806592,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.cbjparkslope.org,401 9th St,Brooklyn,NY,11215,40.667764,-73.98282339061149
Dix Hills Jewish Center,(631) 499-6644,https://www.yellowpages.com/dix-hills-ny/mip/dix-hills-jewish-center-15502733,Synagogues,http://www.dhjc.org,555 Vanderbilt Pkwy,Dix Hills,NY,11746,40.8149999,-73.3247223
Midrash Ben Ish Hai,(516) 487-6676,https://www.yellowpages.com/rego-park-ny/mip/midrash-ben-ish-hai-3721957,"Synagogues,Churches & Places of Worship",http://www.atorahminute.com,9713 64th Rd,Rego Park,NY,11374,40.7236466,-73.8603195
Yeshiva Bais Sholom,(718) 495-2106,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-bais-sholom-457194218,"Synagogues,Religious General Interest Schools",,9102 Church Ave,Brooklyn,NY,11236,40.6532388,-73.9187388957265
Hunter Synagogue,(518) 263-4009,https://www.yellowpages.com/hunter-ny/mip/hunter-synagogue-8025949,"Synagogues,Conservative Synagogues",,7879 Main St,Hunter,NY,12442,42.21124571222721,-74.21558625667049
Congregation Chadasha,(516) 482-2290,https://www.yellowpages.com/great-neck-ny/mip/congregation-chadasha-506459899,"Synagogues,Religious Organizations,Churches & Places of Worship",,695 Middle Neck Rd,Great Neck,NY,11023,40.80552625,-73.73492964955125
Young Israel Of Jackson Heights,(718) 639-8888,https://www.yellowpages.com/jackson-heights-ny/mip/young-israel-of-jackson-heights-1044434,"Synagogues,Churches & Places of Worship",http://www.yijh.org,3536 87th St,Jackson Heights,NY,11372,40.750631,-73.8797336
Congregation Beit Aharon,(718) 381-2203,https://www.yellowpages.com/ridgewood-ny/mip/congregation-beit-aharon-5256148,"Synagogues,Churches & Places of Worship",http://www.beitaharon.org,5539 Myrtle Ave,Ridgewood,NY,11385,40.6995674,-73.9111651
Congregation Beth Medrosh,(845) 425-2165,https://www.yellowpages.com/monsey-ny/mip/congregation-beth-medrosh-457236703,"Synagogues,Religious Organizations",,3 Harvest Ct,Monsey,NY,10952,41.11472351020409,-74.07228857142857
Chabad Israel Center,(212) 831-2770,https://www.yellowpages.com/new-york-ny/mip/chabad-israel-center-486182425,"Synagogues,Religious General Interest Schools",http://www.chabadic.com,206 E 95th St Apt 1a,New York,NY,10128,40.7587979,-73.9623427
Baldwin Jewish Ctr,(516) 223-8688,https://www.yellowpages.com/baldwin-ny/mip/baldwin-jewish-ctr-512773991,"Synagogues,Churches & Places of Worship",http://sbjc.net,2959 grand ave,Baldwin,NY,11510,40.636951,-73.612891
Chabad-Lubavitch of Southern Rensselaer County,(518) 833-0704,https://www.yellowpages.com/troy-ny/mip/chabad-lubavitch-of-southern-rensselaer-county-539117538,"Synagogues,Churches & Places of Worship",http://www.jewishgreenbush.com,2155 13th St,Troy,NY,12180,42.733992959183674,-73.67841171428572
Mikveh of Washington Heights,(212) 923-1100,https://www.yellowpages.com/new-york-ny/mip/mikveh-of-washington-heights-4866626,"Synagogues,Religious Organizations,Churches & Places of Worship",http://kajinc.org,4351 Broadway,New York,NY,10033,40.8530768,-73.934471
Town & Village Conservative Synagogue,(212) 677-8090,https://www.yellowpages.com/new-york-ny/mip/town-village-conservative-synagogue-267291,"Synagogues,Churches & Places of Worship",http://www.tandv.org,334 E 14th St,New York,NY,10003,40.7315112,-73.98366931276814
Young Israel of Bayside,(718) 423-3720,https://www.yellowpages.com/bayside-ny/mip/young-israel-of-bayside-23176220,"Synagogues,Churches & Places of Worship,Reform Synagogues",,20934 26th Ave,Bayside,NY,11360,40.7684351,-73.7770774
Achim Moeller Fine Art,(212) 988-4500,https://www.yellowpages.com/new-york-ny/mip/achim-moeller-fine-art-515946784,Synagogues,http://www.moellerfineart.com,167 E 73rd St,New York,NY,10021,40.770990049999995,-73.96082875727694
Shellbank Jewish Center Inc,(718) 891-8666,https://www.yellowpages.com/brooklyn-ny/mip/shellbank-jewish-center-inc-14309797,"Synagogues,Religious Organizations,Churches & Places of Worship",,2121 Bragg St,Brooklyn,NY,11229,40.60041635,-73.93578877331731
Congregation Bais Medrash Averichim,(718) 627-5178,https://www.yellowpages.com/brooklyn-ny/mip/congregation-bais-medrash-averichim-1311973,"Synagogues,Churches & Places of Worship,Religious Organizations",,1112 Avenue O,Brooklyn,NY,11230,40.61249369387755,-73.96260148979592
Avodat Hashem Global Inc,(718) 520-1111,https://www.yellowpages.com/forest-hills-ny/mip/avodat-hashem-global-inc-709866,Synagogues,,10616 70th Ave,Forest Hills,NY,11375,40.714735,-73.85089
Congregation M Vakshe Derekh,(914) 725-3064,https://www.yellowpages.com/scarsdale-ny/mip/congregation-m-vakshe-derekh-3673431,"Synagogues,Religious Organizations",http://www.mvakshederekh.org,133 Popham Rd,Scarsdale,NY,10583,40.98799432352941,-73.7990198235294
West End Temple,(718) 634-0301,https://www.yellowpages.com/rockaway-park-ny/mip/west-end-temple-534529879,"Synagogues,Religious Organizations,Churches & Places of Worship",https://www.westendtemple.org,14702 Newport Ave,Rockaway Park,NY,11694,40.5814295,-73.83842
Remsen Heights Jewish Center,(718) 763-2244,https://www.yellowpages.com/brooklyn-ny/mip/remsen-heights-jewish-center-1395805,"Synagogues,Churches & Places of Worship",,1115 E 87th St,Brooklyn,NY,11236,40.6351918,-73.9039266
Beth El Temple,(860) 233-9696,https://www.yellowpages.com/hartford-ct/mip/beth-el-temple-548617589,Synagogues,https://www.bethelwesthartford.org/login.php,21 Charter Oak Ave,Hartford,CT,6106,41.75925355,-72.67441565
Tiffereth Israel,(212) 677-8090,https://www.yellowpages.com/new-york-ny/mip/tiffereth-israel-454792312,Synagogues,http://tandv.org,334 E 14th St,New York,NY,10003,40.7315112,-73.98366931276814
Free Synagogue of Flushing,(718) 961-0030,https://www.yellowpages.com/flushing-ny/mip/free-synagogue-of-flushing-6119116,"Synagogues,Churches & Places of Worship",http://www.freesynagogue.org,13623 Sanford Ave,Flushing,NY,11355,40.7609013,-73.8131664
Sixth Street Community Synagogue,(212) 473-3665,https://www.yellowpages.com/new-york-ny/mip/sixth-street-community-synagogue-929626,Synagogues,https://www.sixthstreetsynagogue.org/login.php,325 E 6th St,New York,NY,10003,40.7270718,-73.98716487980269
Congregation Kehilath Israel,(845) 352-8910,https://www.yellowpages.com/spring-valley-ny/mip/congregation-kehilath-israel-463040171,"Synagogues,Religious Organizations",,,Spring Valley,NY,10977,41.0902293,-74.0384974
New Haven Eruv,(203) 387-3897,https://www.yellowpages.com/new-haven-ct/mip/new-haven-eruv-10439842,Synagogues,,86 Hubinger St,New Haven,CT,6511,41.31986088637495,-72.95411900248283
B'Nai B'Rith Hillel Foundation,(413) 549-1710,https://www.yellowpages.com/amherst-ma/mip/bnai-brith-hillel-foundation-504600923,"Synagogues,Churches & Places of Worship",http://umasshillel.org,388 N Pleasant St,Amherst,MA,1002,42.38392785,-72.52170262683963
Mosdos Noam Elimelech,(845) 292-6547,https://www.yellowpages.com/swan-lake-ny/mip/mosdos-noam-elimelech-10544755,Synagogues,,72 Mount Hope Rd,Swan Lake,NY,12783,41.7506445,-74.7779402
Temple Sinai,(716) 834-0708,https://www.yellowpages.com/buffalo-ny/mip/temple-sinai-15245982,Synagogues,,50 Alberta Dr,Buffalo,NY,14226,42.8867166,-78.8783922
Temple Israel of Putnam Valley,(845) 528-2305,https://www.yellowpages.com/lake-peekskill-ny/mip/temple-israel-of-putnam-valley-474695662,"Synagogues,Churches & Places of Worship",http://www.tipv.org,140 Lake Dr,Lake Peekskill,NY,10537,41.33658399588977,-73.88008980349369
Synagogue Northshore Sephardic,(516) 482-4228,https://www.yellowpages.com/great-neck-ny/mip/synagogue-northshore-sephardic-3465290,"Synagogues,Churches & Places of Worship",,130 Cuttermill Rd,Great Neck,NY,11021,40.78180999999999,-73.7335728496656
Bellerose Jewish Center,(718) 343-9001,https://www.yellowpages.com/glen-oaks-ny/mip/bellerose-jewish-center-12909773,"Synagogues,Churches & Places of Worship",http://bellerosejc.org,25414 Union Tpke,Glen Oaks,NY,11004,40.7461401,-73.7135457
Chabad,(845) 291-0514,https://www.yellowpages.com/goshen-ny/mip/chabad-463059461,Synagogues,http://chabadorangecounty.com,12 N Church St Ste A,Goshen,NY,10924,41.4020382,-74.3243191
Society-Advancement Of Judaism,(212) 724-2721,https://www.yellowpages.com/new-york-ny/mip/society-advancement-of-judaism-29535717,"Synagogues,Churches & Places of Worship,Clergy",http://www.thesaj.org,15 W 86th St,New York,NY,10024,40.7857978,-73.9701214
Nassau Jewish Community Center & Synagogue,(518) 766-9831,https://www.yellowpages.com/nassau-ny/mip/nassau-jewish-community-center-synagogue-7763434,"Synagogues,Reform Synagogues,Churches & Places of Worship",,12 Albany Ave,Nassau,NY,12123,42.51645332250357,-73.6110218735737
Young Israel Of Valley Stream,(516) 791-5099,https://www.yellowpages.com/valley-stream-ny/mip/young-israel-of-valley-stream-465073121,"Synagogues,Churches & Places of Worship",http://www.yinw.org,634 Hungry Harbor Rd,Valley Stream,NY,11581,40.644989300000006,-73.72968604339206
East Fifty Fifth Street Conservative Synagogue,(212) 752-1200,https://www.yellowpages.com/new-york-ny/mip/east-fifty-fifth-street-conservative-synagogue-853538,"Synagogues,Churches & Places of Worship",http://www.east55.org,308 E 55th St,New York,NY,10022,40.75762635,-73.9657934065389
Congregation B'nai Israel,(718) 377-1146,https://www.yellowpages.com/brooklyn-ny/mip/congregation-bnai-israel-10289542,"Synagogues,Churches & Places of Worship,Religious Organizations",,4815 Avenue I,Brooklyn,NY,11234,40.6305902,-73.9294562
Chabad Of Flushing,(718) 380-7422,https://www.yellowpages.com/flushing-ny/mip/chabad-of-flushing-6738769,Synagogues,http://queenschabad.org/chabad-of-flushing,7703 Main St,Flushing,NY,11367,40.7654301,-73.8174291
Moisdos Yetev Lev,(845) 783-3163,https://www.yellowpages.com/monroe-ny/mip/moisdos-yetev-lev-7234521,"Synagogues,Churches & Places of Worship",,14 Garfield Rd,Monroe,NY,10950,41.341844,-74.168305
Chabad Of Park Slope,(718) 965-9836,https://www.yellowpages.com/brooklyn-ny/mip/chabad-of-park-slope-496329970,Synagogues,http://www.chabadparkslope.com,70 Prospect Park W Apt 1c,Brooklyn,NY,11215,40.6501038,-73.9495823
Park Ave Temple,(203) 336-1858,https://www.yellowpages.com/bridgeport-ct/mip/park-ave-temple-1170277,"Synagogues,Churches & Places of Worship",http://www.cbibpt.org,2710 Park Ave,Bridgeport,CT,6604,41.1949961,-73.2159613
Chabad Of Yorktown,(914) 962-1111,https://www.yellowpages.com/yorktown-heights-ny/mip/chabad-of-yorktown-504012326,"Synagogues,Conservative Synagogues,Religious Organizations",http://www.chabadyorktown.com,2629 Old Yorktown Rd,Yorktown Heights,NY,10598,41.2695965,-73.77527040089426
Goren Uri Rabbi Study,(516) 766-6957,https://www.yellowpages.com/oceanside-ny/mip/goren-uri-rabbi-study-8046512,"Synagogues,Churches & Places of Worship",,3050 Oceanside Rd,Oceanside,NY,11572,40.63752455993114,-73.63551788461103
Mashadi Jewish Center of Great Neck,(516) 487-3636,https://www.yellowpages.com/great-neck-ny/mip/mashadi-jewish-center-of-great-neck-7656267,"Synagogues,Churches & Places of Worship",,54 Steamboat Rd,Great Neck,NY,11024,40.80802225,-73.7406381
Oneonta Jewish Community Inc,(607) 432-5522,https://www.yellowpages.com/oneonta-ny/mip/oneonta-jewish-community-inc-485475037,"Synagogues,Churches & Places of Worship",http://www.templebetheloneonta.org,83 Chestnut St,Oneonta,NY,13820,42.45408873499204,-75.0666675869542
Woodbury Jewish Center,(516) 496-9100,https://www.yellowpages.com/woodbury-ny/mip/woodbury-jewish-center-457325471,"Synagogues,Religious Organizations",https://www.woodburyjc.org/login.php,200 S Woods Rd,Woodbury,NY,11797,40.8225843,-73.47872459992706
Chabad House-Lubavitch,(315) 424-0363,https://www.yellowpages.com/syracuse-ny/mip/chabad-house-lubavitch-2533467,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.chabadsyracuse.com,113 Berkeley Dr,Syracuse,NY,13210,43.03368909704947,-76.1277768136608
Congregation Beth Sholom Chabad Mineola,(516) 739-3636,https://www.yellowpages.com/mineola-ny/mip/congregation-beth-sholom-chabad-mineola-458706465,"Synagogues,Religious Organizations",http://bethsholommineola.com,261 Willis Ave,Mineola,NY,11501,40.74822865,-73.64085251585178
Zen Chogye International Center Of N Y,(212) 353-0461,https://www.yellowpages.com/new-york-ny/mip/zen-chogye-international-center-of-n-y-3350597,"Synagogues,Religious Organizations",http://www.chogyezencenter.org,400 E 14th St,New York,NY,10009,40.7311161,-73.9824625
Congregation Etz Ahaim,(732) 247-3839,https://www.yellowpages.com/highland-park-nj/mip/congregation-etz-ahaim-7562218,Synagogues,http://www.etzahaim.org,230 Denison St,Highland Park,NJ,8904,40.4959379,-74.4243178
K'hal Adath Jeshurun,(845) 425-9089,https://www.yellowpages.com/monsey-ny/mip/khal-adath-jeshurun-2512998,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.kajinc.org,6 Sam Law Dr,Monsey,NY,10952,41.1253562,-74.0626156
Congregation Kol Torah,(718) 252-3284,https://www.yellowpages.com/brooklyn-ny/mip/congregation-kol-torah-480244738,"Synagogues,Churches & Places of Worship,Religious Organizations",,2022 Avenue M,Brooklyn,NY,11210,40.618511734693875,-73.9547009387755
Temple Of Mercy Charity Corp,(718) 661-4160,https://www.yellowpages.com/flushing-ny/mip/temple-of-mercy-charity-corp-9828048,"Synagogues,Temples,Buddhist Places of Worship",,13523 37th Ave,Flushing,NY,11354,40.7636326,-73.8228967
United Jewish Federation,(908) 355-0872,https://www.yellowpages.com/elizabeth-nj/mip/united-jewish-federation-496821822,"Synagogues,Churches & Places of Worship",,1391 North Ave,Elizabeth,NJ,7208,40.6639916,-74.2107006
Temple Beth Sholom,(516) 621-2288,https://www.yellowpages.com/roslyn-heights-ny/mip/temple-beth-sholom-7184935,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.tbsroslyn.org,401 Roslyn Rd,Roslyn Heights,NY,11577,40.78207035,-73.63832822123848
Little Neck Jewish Cntr,(718) 224-0404,https://www.yellowpages.com/little-neck-ny/mip/little-neck-jewish-cntr-5860669,Synagogues,http://www.littleneck.net,4910 Little Neck Pkwy,Little Neck,NY,11362,40.768098,-73.729446
Battery Park Synagogue,(212) 432-7022,https://www.yellowpages.com/new-york-ny/mip/battery-park-synagogue-17398890,"Synagogues,Churches & Places of Worship",http://www.bpsynagogue.net,385 S End Ave,New York,NY,10280,40.7116179,-74.01699173105723
Sinai Reform Temple,(631) 328-4209,https://www.yellowpages.com/bay-shore-ny/mip/sinai-reform-temple-503645227,Synagogues,,26 N Clinton Ave,Bay Shore,NY,11706,40.720814,-73.25522533333333
Temple Emanuel Of Great Neck,(516) 482-5701,https://www.yellowpages.com/great-neck-ny/mip/temple-emanuel-of-great-neck-7199938,"Synagogues,Clergy,Churches & Places of Worship",http://www.emanuelgn.org,150 Hicks Ln,Great Neck,NY,11024,40.8070231,-73.72168971599751
Chabad Of Orange,(203) 298-4200,https://www.yellowpages.com/orange-ct/mip/chabad-of-orange-459286056,Synagogues,http://www.chabadow.org,236 Boston Post Rd,Orange,CT,6477,41.2690024,-72.9981903
Beth Shalom,(570) 346-0502,https://www.yellowpages.com/scranton-pa/mip/beth-shalom-12967615,"Synagogues,Churches & Places of Worship,Religious Organizations",https://www.bethshalomscranton.com/login.php,900 Mulberry St,Scranton,PA,18510,41.4038607,-75.6508814
Cong Erste Lutowiska Machzik Hadas,(212) 475-1860,https://www.yellowpages.com/new-york-ny/mip/cong-erste-lutowiska-machzik-hadas-465085403,Synagogues,,262 Delancey St,New York,NY,10002,40.716763150000006,-73.98062164871712
Shaarei Tikvah Scarsdale Conservative Congregation,(914) 472-2013,https://www.yellowpages.com/scarsdale-ny/mip/shaarei-tikvah-scarsdale-conservative-congregation-3661115,"Synagogues,Religious Organizations,Churches & Places of Worship",http://shaareitikvah.org,46 Fox Meadow Rd,Scarsdale,NY,10583,40.99546757310198,-73.80291805857999
Hebrew Congregation of Somers,(914) 248-9532,https://www.yellowpages.com/shenorock-ny/mip/hebrew-congregation-of-somers-1413035,"Synagogues,Religious Organizations",https://www.hebrewcongregationofsomers.org/login.php,Cypress LN & Mervin Dr,Shenorock,NY,10587,41.32808300000001,-73.73922446098861
Sackett Lake Jewish Community,(845) 796-2241,https://www.yellowpages.com/monticello-ny/mip/sackett-lake-jewish-community-459222251,"Synagogues,Religious Organizations",,9 Latt Ln,Monticello,NY,12701,41.6556465,-74.6893282
Chatham Synagogue,(518) 392-0701,https://www.yellowpages.com/chatham-ny/mip/chatham-synagogue-465561336,Synagogues,http://www.thechathamsynagogue.org,1536 State Route 203,Chatham,NY,12037,42.3642517,-73.5948391
Congregation Adath Israel,(203) 426-5188,https://www.yellowpages.com/newtown-ct/mip/congregation-adath-israel-4859175,"Synagogues,Churches & Places of Worship",http://www.congadathisrael.org,115 Huntingtown Rd,Newtown,CT,6470,41.3561052,-73.2852237
Congregation Shaare Hatikvah,(212) 927-2720,https://www.yellowpages.com/new-york-ny/mip/congregation-shaare-hatikvah-5899002,"Synagogues,Churches & Places of Worship",http://www.gatesofhope.net,711 W 179th St,New York,NY,10033,40.84935075,-73.93790401732882
Jewish Center Kew Garden Hills,(718) 263-6500,https://www.yellowpages.com/flushing-ny/mip/jewish-center-kew-garden-hills-544687681,Synagogues,http://www.jckgh.org,71 Main Terminal,Flushing,NY,11371,40.7654301,-73.8174291
Spanish & Portuguese Synagogue,(212) 873-0300,https://www.yellowpages.com/new-york-ny/mip/spanish-portuguese-synagogue-674251,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.shearithisrael.org,8 W 70th St,New York,NY,10023,40.77499965,-73.97757246312091
Islamic Center Of NY,(212) 722-5936,https://www.yellowpages.com/new-york-ny/mip/islamic-center-of-ny-523921087,"Synagogues,Religious Organizations",,222 E 97th St,New York,NY,10029,40.78556491836735,-73.94829834693877
Great Neck Synagogue,(516) 487-6100,https://www.yellowpages.com/great-neck-ny/mip/great-neck-synagogue-3639945,"Synagogues,Churches & Places of Worship",http://www.gns.org,26 Old Mill Rd,Great Neck,NY,11023,40.7967382,-73.738535
Congregation Sharah Zedek,(401) 348-8992,https://www.yellowpages.com/westerly-ri/mip/congregation-sharah-zedek-853284,Synagogues,http://www.congregationsharahzedek.org,6 Union St,Westerly,RI,2891,41.37558370822984,-71.83106907611395
Malverne Jewish Center,(516) 593-6364,https://www.yellowpages.com/malverne-ny/mip/malverne-jewish-center-681283,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.malvernejc.org,1 Norwood Ave Unit A,Malverne,NY,11565,40.67509869417269,-73.67232462494655
Ansche Chesed,(212) 865-0600,https://www.yellowpages.com/new-york-ny/mip/ansche-chesed-4731847,Synagogues,http://www.anschechesed.org,251 W 100th St,New York,NY,10025,40.79784035,-73.9708578525476
Temple Bnai Torah,(516) 221-2370,https://www.yellowpages.com/wantagh-ny/mip/temple-bnai-torah-462813871,"Synagogues,Churches & Places of Worship",http://temple-bnai-torah.org,2900 Jerusalem Ave,Wantagh,NY,11793,40.691255749999996,-73.52519725819462
Congregation Ohab Zedek,(718) 474-3300,https://www.yellowpages.com/rockaway-park-ny/mip/congregation-ohab-zedek-453253369,"Synagogues,Churches & Places of Worship,Religious Organizations",,13401 Rockaway Beach Blvd,Rockaway Park,NY,11694,40.5791448,-73.8392792
Emanuel Synagogue,(860) 956-4098,https://www.yellowpages.com/wethersfield-ct/mip/emanuel-synagogue-475779497,Synagogues,,1361 Berlin Tpke,Wethersfield,CT,6109,41.719908,-72.694693
Kehillat New Hempstead,(845) 362-2425,https://www.yellowpages.com/spring-valley-ny/mip/kehillat-new-hempstead-1838182,"Synagogues,Churches & Places of Worship",,720 Union Rd,Spring Valley,NY,10977,41.142273010742116,-74.05532806300533
